class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season 
0,1.01,3,0,7,1,1,0,0,5.62,1.04,3,0,0,0,1
1,2.27,1,8,8,0,0,0,4,2.21,4.31,0,0,0,3,0
0,50.65,4,8,0,0,5,0,4,6.03,33.96,2,0,0,0,1
1,8.45,0,3,5,1,6,1,0,5.44,14.52,3,0,0,0,1
0,9.26,0,3,5,0,4,0,0,6.09,9.72,3,0,0,0,1
1,4.51,4,3,3,0,1,0,0,0.0,0.0,7,0,0,0,1
0,3.33,2,2,5,0,3,2,3,6.62,7.47,6,0,0,0,0
0,6.15,0,8,5,0,4,0,2,5.27,9.57,3,0,0,0,0
1,2.32,6,2,5,0,1,0,5,8.23,2.52,0,1,7,1,1
0,13.14,2,3,4,0,2,0,5,6.96,21.95,3,0,0,0,2
0,52.61,4,8,0,0,5,0,4,7.77,48.37,3,0,0,0,3
1,7.47,4,4,0,0,1,0,8,1.28,11.71,3,0,0,0,2
1,3.07,5,8,5,0,1,0,9,6.65,4.44,1,0,0,0,0
1,3.06,1,6,5,1,0,0,4,3.55,5.75,3,0,0,0,0
1,2.7,0,3,0,0,1,0,4,8.26,6.59,0,1,4,0,1
1,1.12,0,0,3,0,1,1,0,4.04,1.87,4,0,0,4,1
1,3.63,1,9,5,0,2,0,0,4.59,3.32,3,0,0,0,1
1,9.9,2,2,4,1,0,0,5,5.34,14.93,3,0,0,0,1
0,10.43,1,8,7,0,1,0,0,7.28,27.0,3,1,7,0,0
1,0.74,0,0,8,0,1,0,4,3.41,0.74,0,0,0,0,0
0,4.61,5,0,6,0,1,1,9,7.5,4.23,3,0,0,0,3
1,2.91,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,2
1,6.74,0,7,5,0,1,0,5,5.57,6.19,3,1,4,0,0
0,5.88,0,5,5,0,2,0,0,6.85,6.45,3,1,6,0,2
0,8.92,0,3,0,0,0,1,0,8.58,13.14,3,1,0,0,1
1,4.02,1,4,3,0,6,0,2,4.17,3.14,3,0,0,2,1
1,4.71,0,2,2,0,1,0,10,2.82,12.66,0,0,0,0,0
0,11.56,2,2,3,1,0,0,2,5.14,24.46,1,0,0,0,1
1,3.14,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,1
1,11.82,0,2,5,0,4,0,0,11.24,14.16,1,1,3,0,1
1,8.56,0,5,4,0,1,0,0,11.07,13.26,1,1,2,0,0
1,8.92,5,2,3,0,4,0,0,11.78,12.36,1,1,7,0,0
1,3.88,5,8,5,0,4,0,5,4.56,3.53,1,1,7,1,1
1,8.79,2,2,2,1,0,0,2,7.49,13.12,10,1,0,0,0
0,11.12,1,1,1,0,1,0,1,4.78,21.86,1,1,0,0,0
1,1.45,0,4,5,0,1,0,5,5.29,1.67,3,0,0,0,1
1,4.0,1,8,3,0,4,0,5,3.95,3.42,1,1,7,0,1
0,9.94,0,8,5,1,4,0,2,8.97,16.67,1,1,1,0,0
1,3.05,5,2,5,0,1,0,6,9.11,5.07,1,1,0,2,2
1,8.38,0,2,5,1,2,0,7,8.48,19.54,5,0,0,0,0
0,9.55,0,7,5,1,4,0,2,9.0,16.47,1,1,2,4,0
0,6.12,3,2,5,0,4,0,0,10.8,12.19,1,0,0,0,0
1,4.81,0,2,7,0,1,0,9,4.03,13.37,0,0,0,0,0
0,6.89,0,2,5,0,5,1,4,6.71,11.31,3,0,0,0,1
0,10.93,1,8,3,0,4,0,6,18.82,13.47,1,1,7,2,3
1,7.56,1,9,5,1,0,0,4,5.45,9.04,4,0,0,0,0
1,2.79,1,6,10,0,1,0,9,5.76,5.53,5,0,0,0,1
0,15.63,1,8,5,0,1,0,0,26.2,19.48,3,1,5,0,1
1,3.51,0,7,7,0,1,0,11,4.85,5.42,4,0,0,0,0
0,26.39,6,6,5,0,5,0,4,21.15,82.37,3,0,0,0,1
1,5.71,2,2,5,0,2,0,4,5.25,14.09,0,0,0,0,0
0,7.02,2,2,0,0,1,0,0,6.16,13.25,1,0,0,0,0
1,0.77,0,0,2,0,1,0,2,4.2,0.89,2,0,0,0,1
1,10.83,4,2,7,0,3,2,3,3.71,25.27,3,0,0,0,3
1,4.37,3,7,0,0,1,0,10,5.62,6.14,1,0,0,0,1
1,3.8,0,3,0,0,1,0,6,8.41,7.03,0,1,4,0,1
1,1.14,0,0,3,0,1,1,0,2.88,1.68,4,0,0,4,0
1,7.02,1,8,7,0,6,0,4,6.1,15.6,4,0,0,0,0
1,0.77,0,0,5,0,1,0,2,3.98,1.09,2,0,0,0,0
1,4.4,5,2,5,0,2,0,2,7.29,5.53,8,0,0,2,1
1,2.75,0,2,3,0,2,0,2,7.48,3.64,3,0,0,4,1
1,5.77,6,3,5,0,1,0,6,10.42,12.53,1,1,4,0,1
0,9.33,0,2,5,1,1,0,0,9.79,15.04,1,1,3,0,1
0,5.89,5,5,6,0,6,1,0,4.17,9.52,8,0,0,0,0
0,15.39,1,8,3,0,1,0,0,19.79,17.48,3,1,5,0,0
0,9.44,1,2,5,0,6,0,1,7.22,21.31,11,0,0,4,2
1,2.42,2,9,3,0,1,1,0,2.64,2.26,1,0,0,2,0
0,4.54,1,2,5,0,1,1,4,6.38,5.82,3,0,0,0,3
0,52.24,4,8,0,0,5,0,4,6.63,32.91,3,0,0,0,3
1,0.81,0,0,3,0,1,1,0,2.89,1.28,3,0,0,0,0
0,3.56,5,0,3,0,2,1,0,4.77,3.09,0,0,0,2,1
1,1.0,0,0,3,0,1,1,0,3.09,1.55,3,0,0,4,1
0,8.6,1,3,7,0,0,1,0,9.62,15.85,3,1,0,0,2
1,12.74,0,0,8,0,4,0,0,16.17,16.59,1,1,2,0,1
1,3.16,5,2,9,0,1,0,6,8.88,2.56,3,0,0,2,0
1,12.29,0,2,5,0,4,0,0,10.97,15.28,1,1,7,0,0
0,5.92,1,2,5,0,6,0,5,7.87,12.03,6,0,0,0,0
0,10.07,2,2,6,0,6,0,7,7.6,20.76,5,0,0,4,0
0,3.9,0,8,5,0,4,0,2,2.93,10.89,1,1,1,7,1
1,7.65,0,2,5,0,5,0,2,11.8,27.83,3,0,0,0,1
0,5.55,1,3,3,0,4,0,5,4.45,11.35,1,1,7,1,1
1,5.15,2,2,5,1,0,0,1,5.79,5.56,4,0,0,0,0
0,4.71,0,2,5,0,5,0,5,5.48,11.05,4,0,0,0,1
0,1.13,3,0,5,0,1,0,9,4.95,1.65,8,0,0,0,1
1,1.68,0,2,5,0,1,0,5,4.73,2.45,3,0,0,2,1
0,1.77,0,3,5,0,0,0,0,5.86,1.92,0,0,0,2,0
1,1.7,0,4,5,0,1,0,5,3.47,1.48,3,0,0,0,2
0,5.69,0,8,5,0,4,0,0,5.59,10.23,3,0,0,0,1
1,3.13,1,8,2,0,4,0,0,4.28,3.4,1,1,7,0,1
1,9.43,0,2,5,0,1,1,0,10.26,27.08,1,0,0,0,0
1,17.56,1,9,7,0,5,0,4,5.29,37.55,3,0,0,0,0
1,3.92,4,3,5,0,3,2,3,0.0,0.0,7,1,0,0,0
0,5.87,0,5,0,0,5,0,4,7.39,14.21,0,1,0,0,0
1,0.86,0,0,5,0,1,0,2,4.17,1.11,2,0,0,0,0
0,6.42,1,8,6,0,6,0,9,4.35,8.08,1,0,0,0,1
0,5.46,2,10,5,0,3,2,3,8.08,56.56,3,0,0,4,2
0,6.03,1,3,5,0,2,0,0,7.54,11.09,3,0,0,4,0
0,10.06,0,2,5,1,5,0,4,7.33,22.02,3,0,0,0,1
1,5.78,3,1,0,1,2,0,10,6.89,13.02,1,0,0,2,3
1,7.06,0,8,3,1,1,0,0,8.58,13.5,1,1,1,0,0
1,5.18,3,7,0,0,1,0,5,6.02,6.74,1,0,0,0,0
1,3.07,0,8,4,0,6,0,9,5.07,6.87,12,1,7,2,1
1,7.4,0,7,5,0,1,0,6,8.12,8.52,3,1,4,0,1
1,6.01,1,2,7,0,2,1,0,5.09,16.39,1,0,0,0,1
0,8.21,1,9,1,0,0,1,8,7.34,14.25,1,0,0,2,2
0,6.99,2,2,5,0,0,0,0,5.07,8.0,1,0,0,4,0
1,3.28,2,6,5,1,0,0,5,3.73,6.11,3,0,0,0,0
0,4.12,0,2,3,0,2,0,5,6.35,3.73,1,0,0,0,1
1,3.54,4,3,6,0,3,2,3,0.0,0.0,7,1,0,0,1
1,3.67,0,4,5,0,6,0,2,4.06,3.15,3,0,0,2,1
1,4.12,0,9,7,1,0,0,5,6.0,7.04,3,0,0,0,0
1,8.9,1,5,7,0,2,1,0,6.92,18.87,1,0,0,0,0
1,9.64,0,1,5,0,1,0,5,10.74,15.62,3,0,0,0,0
1,3.59,5,2,5,0,1,0,5,10.65,2.68,3,0,0,2,0
0,4.55,0,2,8,0,5,0,5,6.03,11.49,4,0,0,0,0
0,1.48,0,0,0,0,1,0,0,6.82,2.52,0,0,0,2,1
1,3.17,0,4,3,0,6,0,2,3.63,2.59,3,0,0,2,1
0,11.7,2,2,6,0,6,0,7,7.11,20.6,11,0,0,0,0
0,10.2,2,3,4,0,2,0,5,7.63,21.79,10,0,0,0,1
0,6.34,2,2,5,0,0,0,0,4.28,7.8,1,0,0,4,0
0,6.08,4,2,5,0,1,0,0,3.89,21.06,3,0,0,0,0
1,9.6,0,7,5,0,1,0,5,8.37,12.46,3,0,0,3,0
1,9.58,0,5,3,0,6,0,2,6.79,16.78,3,0,0,0,1
0,10.11,0,1,0,0,2,0,0,8.37,19.51,1,0,0,0,1
1,7.32,0,7,0,0,1,0,5,8.26,8.31,3,1,4,2,0
0,5.3,0,2,3,0,0,0,10,7.35,8.43,9,0,0,0,0
0,3.9,0,2,3,0,2,0,5,6.4,3.91,1,0,0,0,0
1,10.35,0,2,5,0,1,1,0,11.49,32.76,1,0,0,0,0
0,9.94,1,8,7,0,1,0,0,8.63,27.4,3,1,7,0,0
1,0.73,0,0,5,0,1,0,2,3.76,1.03,2,0,0,0,2
1,5.92,0,2,6,0,0,0,4,4.5,9.79,3,0,0,0,2
0,8.39,0,6,0,0,3,2,3,5.49,16.83,0,0,0,0,0
0,6.62,0,9,1,0,0,1,1,5.47,11.65,1,0,0,1,0
0,7.35,0,2,5,0,4,0,0,12.18,13.19,1,0,0,0,1
1,18.05,0,5,8,0,4,0,0,19.01,17.58,1,1,3,0,1
1,4.45,1,9,5,0,2,0,0,4.8,3.22,3,0,0,4,1
0,6.77,2,10,3,0,0,0,2,3.52,8.86,1,0,0,0,0
1,2.44,5,2,5,0,1,0,9,5.48,2.29,8,0,0,0,0
1,3.34,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,2
0,8.71,0,8,5,0,4,0,2,7.55,11.5,3,0,0,0,0
0,1.51,0,0,5,0,0,0,0,6.07,1.58,0,0,0,0,1
0,3.79,5,0,5,0,1,1,9,4.66,3.06,8,0,0,0,1
0,8.05,0,2,6,1,5,0,9,10.69,26.38,1,0,0,0,0
1,3.42,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,2
1,4.87,0,2,0,0,1,0,4,6.7,7.67,6,0,0,2,0
1,7.26,0,2,5,0,6,0,5,6.05,8.25,3,0,0,0,2
0,10.97,0,2,5,1,1,0,0,11.25,18.96,1,1,3,0,0
1,1.72,1,2,10,0,1,0,5,3.09,3.37,1,0,0,5,0
0,8.39,1,7,5,0,4,0,5,4.11,12.64,1,1,1,7,0
0,50.06,4,8,0,0,5,0,4,3.99,24.31,2,0,0,0,3
1,2.75,5,9,2,0,1,0,4,5.06,5.4,0,0,0,2,0
0,9.99,0,2,5,1,1,0,0,10.8,16.55,1,1,3,0,1
1,3.29,1,2,5,0,2,0,2,9.62,4.7,3,0,0,4,1
0,2.69,0,9,7,0,1,0,11,4.55,6.12,4,0,0,1,0
1,2.08,6,2,5,0,1,0,5,6.8,2.22,0,1,7,1,0
0,7.74,0,5,5,1,5,0,5,6.72,16.42,3,1,2,0,1
0,6.47,0,10,3,0,0,0,2,3.79,9.69,1,0,0,2,1
0,8.12,1,8,3,0,4,0,0,12.82,10.36,1,1,7,6,0
1,2.58,5,0,5,0,1,0,5,7.26,3.68,3,0,0,2,1
1,5.07,1,10,0,0,2,1,11,6.94,5.37,3,0,0,0,1
1,3.01,5,2,0,0,1,0,4,5.07,5.85,9,0,0,1,1
1,4.3,5,2,5,0,2,0,2,6.5,5.23,8,0,0,0,1
1,0.54,0,2,8,0,0,0,8,3.73,0.9,0,0,0,2,1
1,11.16,0,1,5,1,5,0,8,9.09,28.87,5,0,0,0,0
0,4.84,0,5,5,0,2,0,0,4.99,5.87,3,1,6,0,2
0,2.14,2,8,5,0,0,1,2,5.75,2.98,3,0,0,3,0
0,5.8,1,2,5,0,1,1,0,8.58,7.01,3,0,0,0,2
1,1.25,4,4,5,0,1,0,5,3.06,1.3,3,0,0,0,1
1,0.85,0,0,0,0,1,0,4,3.89,0.71,1,0,0,0,1
1,1.99,1,2,10,0,1,0,5,3.02,3.33,5,0,0,0,1
1,23.81,2,3,5,0,0,0,4,6.77,43.78,2,0,0,0,1
1,4.18,4,3,8,0,3,2,3,0.0,0.0,7,1,0,0,3
1,5.75,5,9,5,0,1,0,4,5.72,6.58,3,1,0,0,1
0,4.53,0,2,0,0,1,0,4,4.64,9.01,1,0,0,0,0
0,3.41,1,2,5,0,0,0,8,5.97,6.8,6,0,0,0,0
0,9.37,2,3,3,0,1,1,4,5.79,18.23,1,0,0,0,0
0,1.17,5,0,6,0,1,0,9,2.75,1.5,1,0,0,0,2
0,8.74,0,2,5,1,5,0,5,6.94,16.82,3,1,2,0,0
1,1.06,5,2,0,0,1,0,6,4.24,2.54,3,1,0,2,0
1,2.04,6,2,5,0,1,0,9,7.45,2.35,0,1,7,1,0
1,6.48,0,2,5,0,6,0,5,4.92,6.9,3,0,0,0,0
1,9.56,1,6,2,0,6,0,2,5.68,10.68,10,0,0,0,0
1,1.86,5,0,3,0,1,0,5,5.44,2.49,3,0,0,1,1
0,10.68,0,2,6,0,6,0,9,8.22,21.65,5,0,0,2,0
0,8.99,4,2,5,0,1,0,0,4.52,22.41,3,0,0,0,0
1,0.76,0,0,2,0,1,0,2,4.0,1.04,2,0,0,0,1
0,7.74,2,2,6,0,6,0,9,6.39,19.42,5,0,0,2,2
1,1.54,0,2,5,0,1,0,6,5.34,2.6,3,0,0,2,1
1,4.11,4,3,8,0,3,2,3,0.0,0.0,7,1,0,0,0
0,6.88,0,2,5,1,5,0,9,10.32,23.0,1,0,0,0,1
1,11.08,0,5,4,0,1,0,0,11.57,15.85,1,1,3,0,1
1,6.69,6,0,5,0,4,0,0,6.8,13.67,1,1,2,0,0
0,0.75,6,0,3,0,1,0,9,2.74,1.45,1,0,0,0,1
1,0.75,0,0,8,0,1,0,4,3.7,0.76,0,0,0,0,1
1,14.18,0,5,5,1,5,0,8,8.72,28.27,0,0,0,0,1
1,1.31,0,3,0,0,3,2,3,4.36,5.61,0,0,0,0,1
1,2.52,0,0,5,0,1,0,0,8.91,2.71,3,0,0,0,1
1,4.49,2,2,10,0,1,0,0,5.06,8.38,1,0,0,0,0
1,3.27,5,6,10,0,1,0,7,4.65,4.44,5,0,0,0,0
0,6.66,0,9,5,1,5,0,10,4.9,11.11,0,0,0,0,1
0,1.64,3,0,5,0,1,0,0,4.95,1.4,8,0,0,0,0
0,4.93,3,2,6,0,3,2,3,4.8,19.02,3,0,0,4,3
0,4.14,0,9,5,0,5,0,5,4.87,10.44,0,0,0,0,0
0,1.48,3,0,5,0,1,0,9,5.1,1.6,8,0,0,4,1
1,7.48,1,8,0,0,6,0,4,7.12,16.99,4,0,0,0,0
0,15.98,0,8,5,1,4,0,0,10.3,18.63,1,1,0,0,1
0,12.64,1,2,9,0,1,1,4,5.54,19.38,1,0,0,0,2
1,0.75,0,0,5,0,1,0,2,4.1,1.1,2,0,0,0,0
1,6.65,0,2,7,0,2,1,0,4.17,15.83,1,0,0,0,1
1,5.78,2,9,8,0,0,0,8,3.52,6.74,6,0,0,0,1
1,12.93,0,3,5,0,6,0,2,8.62,18.41,3,0,0,0,0
1,6.9,0,7,5,0,1,0,5,8.01,7.3,3,1,4,2,0
1,14.76,0,5,6,0,6,0,4,7.67,18.34,3,0,0,0,0
0,8.11,0,8,5,0,4,0,0,6.45,11.1,3,0,0,0,1
1,13.5,0,5,7,0,4,0,0,16.49,16.77,1,1,3,0,0
0,5.66,0,3,1,0,2,0,0,6.98,9.89,3,0,0,4,2
0,9.54,0,5,5,1,5,0,4,7.21,17.52,3,1,2,0,1
1,13.71,2,3,5,0,0,0,4,6.17,31.27,2,0,0,0,1
1,0.94,5,2,0,0,1,0,9,2.9,2.42,3,1,0,1,1
1,3.25,0,7,7,0,1,0,11,4.67,4.77,4,0,0,0,0
0,6.73,0,5,5,0,1,1,5,6.56,5.81,8,1,1,0,0
1,4.02,1,2,3,0,2,0,2,7.61,3.89,10,0,0,4,1
0,6.85,0,10,3,0,0,0,2,3.55,8.45,1,0,0,2,0
1,4.21,2,4,5,0,5,0,5,2.97,5.22,3,1,0,0,1
0,15.46,6,3,5,1,4,0,5,11.36,18.0,1,1,6,1,1
1,4.4,5,8,5,0,4,0,0,5.11,3.79,1,1,7,1,0
1,4.08,1,8,3,0,4,0,0,5.63,3.81,1,1,7,1,1
1,4.69,2,2,10,0,1,0,0,4.76,8.54,0,0,0,0,0
1,7.07,2,5,6,1,0,0,0,4.16,12.59,8,0,0,0,1
1,5.9,3,7,0,0,1,0,5,6.94,8.44,1,0,0,0,1
1,3.24,0,2,5,0,6,0,5,5.01,6.72,1,1,4,0,1
1,4.4,0,5,8,0,1,0,5,5.09,6.16,6,1,4,0,2
1,0.94,0,0,8,0,1,0,4,3.71,0.89,0,0,0,0,0
1,7.57,1,9,7,1,0,0,0,5.18,8.42,3,0,0,0,0
0,2.92,2,8,5,0,1,1,2,6.15,3.29,3,0,0,3,1
1,5.81,2,2,7,1,0,0,1,5.85,6.19,3,0,0,0,1
1,8.32,2,2,4,1,0,0,8,5.54,12.67,1,1,0,0,0
1,0.8,0,2,8,0,0,0,8,4.43,0.91,0,0,0,2,1
0,9.05,1,3,10,0,1,0,0,4.41,14.61,1,0,0,0,0
0,1.32,3,0,5,0,1,0,9,5.26,1.69,8,0,0,0,1
0,12.32,0,5,5,1,5,0,4,10.01,23.17,3,0,0,0,1
1,4.52,4,3,3,0,1,0,0,0.0,0.0,7,0,0,0,0
1,2.22,5,2,6,0,1,0,9,5.42,2.36,8,0,0,0,1
0,12.56,1,8,5,0,1,0,0,8.56,26.33,3,1,7,0,0
0,5.77,2,2,5,0,0,0,0,4.81,8.01,1,0,0,3,0
1,2.93,1,6,8,1,0,0,4,3.06,5.79,3,0,0,0,0
1,4.24,1,10,5,0,2,1,11,5.71,4.71,3,0,0,0,0
1,3.96,0,8,0,0,1,0,0,5.51,3.59,0,1,6,0,1
1,14.84,0,2,5,1,0,0,1,4.7,22.8,9,0,0,4,0
1,15.04,0,5,6,0,6,0,4,8.66,18.33,3,0,0,0,1
1,11.41,1,2,6,0,4,0,0,10.48,12.34,1,1,7,0,1
1,1.62,5,5,5,0,1,0,5,5.04,1.48,3,0,0,0,0
0,8.2,0,3,9,0,1,0,0,4.71,13.82,1,0,0,0,1
0,7.91,0,8,5,0,4,0,2,5.94,9.89,3,0,0,0,0
0,11.97,0,8,7,0,1,0,0,7.61,24.24,3,1,7,0,0
1,3.06,0,7,7,0,1,0,11,4.05,5.15,4,0,0,0,0
1,6.57,0,2,5,0,1,1,0,9.76,30.42,1,0,0,0,1
1,5.94,0,1,7,0,1,0,4,7.38,9.72,3,1,4,0,0
1,4.47,5,5,5,0,1,0,6,12.16,6.58,1,1,0,2,1
1,7.8,0,2,5,0,6,0,5,5.69,7.02,3,0,0,0,2
0,3.89,1,2,8,0,1,1,4,7.01,5.46,3,0,0,0,0
1,1.51,0,0,5,0,0,1,5,1.83,2.47,3,0,0,3,1
0,8.85,2,2,5,0,1,0,0,4.64,24.51,3,0,0,0,0
0,6.59,0,10,3,0,0,0,0,3.48,8.82,1,0,0,0,1
1,1.33,1,7,9,0,1,0,2,3.01,2.0,1,0,0,2,1
0,3.17,0,4,5,0,5,0,11,4.5,9.33,3,0,0,0,0
0,5.16,2,9,8,0,0,1,1,5.39,11.76,1,0,0,1,2
0,3.78,4,10,5,0,3,2,3,6.02,31.46,3,0,0,0,0
1,7.18,1,2,0,0,2,0,5,6.41,8.8,1,0,0,0,1
0,11.64,0,3,4,0,2,0,5,6.75,25.29,10,0,0,0,0
1,6.42,0,8,3,1,1,0,2,7.08,12.02,1,1,1,2,1
1,15.44,0,9,9,0,5,0,4,5.76,41.0,3,0,0,0,2
1,7.09,0,6,2,0,6,0,2,4.39,9.48,10,0,0,0,0
1,1.3,0,7,11,0,1,0,0,2.1,2.19,1,0,0,2,0
1,10.06,6,2,5,0,5,0,2,9.92,28.26,3,0,0,0,0
0,6.77,0,2,0,0,1,0,0,6.36,16.18,8,0,0,0,1
1,2.68,0,0,5,0,1,0,2,7.38,2.44,3,0,0,0,1
0,6.05,0,5,5,0,2,0,5,5.29,5.91,3,1,6,0,1
0,0.97,3,0,7,1,1,0,0,5.4,0.95,3,0,0,3,1
1,4.43,0,5,8,0,1,0,4,5.45,6.09,6,0,0,2,0
1,2.29,5,0,3,0,1,0,5,5.93,3.03,3,0,0,0,0
0,7.36,5,5,9,0,6,1,0,5.3,10.59,8,0,0,0,1
1,9.13,2,2,4,1,0,0,8,5.73,11.95,1,1,0,0,0
1,3.05,2,3,6,0,0,0,0,3.05,7.96,1,0,0,2,0
1,5.48,0,3,6,1,6,1,10,5.32,16.22,1,0,0,0,1
1,1.77,1,7,11,0,1,0,2,2.97,2.3,1,0,0,2,0
1,4.82,0,3,0,0,1,0,4,6.04,7.68,6,0,0,2,0
0,8.51,1,2,0,0,1,0,0,6.42,17.27,1,0,0,0,2
1,9.54,0,2,5,0,2,0,0,10.7,12.14,1,0,0,3,0
0,12.05,1,2,3,0,0,0,4,2.51,17.48,1,0,0,0,2
1,7.6,0,5,4,0,1,0,0,10.95,15.26,1,1,3,0,1
0,5.23,5,5,6,0,6,1,0,3.71,9.27,8,0,0,0,1
1,3.5,2,2,10,0,1,0,0,4.91,6.38,0,0,0,0,0
1,1.09,0,0,3,0,1,1,0,3.2,1.56,3,0,0,4,0
1,4.34,0,5,5,0,1,0,5,4.21,6.3,6,1,4,0,2
1,14.43,0,4,5,1,5,0,8,9.59,31.33,0,0,0,0,0
0,5.02,1,2,5,0,1,1,4,6.5,5.66,6,0,0,0,3
1,4.69,2,9,7,1,0,0,4,6.0,8.7,3,0,0,0,1
0,7.66,1,2,11,0,0,0,0,2.33,10.62,1,0,0,0,2
1,6.75,0,7,0,0,1,0,5,8.74,8.83,3,1,4,0,1
0,4.5,0,2,5,0,2,0,0,7.8,9.56,3,1,0,0,1
1,1.2,1,3,0,0,3,2,3,2.75,4.88,0,0,0,0,0
1,4.13,1,2,5,0,2,0,2,8.59,4.21,3,0,0,4,0
1,3.16,2,9,3,0,1,1,0,3.6,2.5,1,0,0,2,0
0,1.5,0,6,6,0,1,1,6,5.09,2.33,1,0,0,0,3
1,0.77,0,2,8,0,0,0,8,4.32,1.02,0,0,0,2,0
1,3.02,4,2,9,0,3,2,3,2.95,13.79,3,0,0,0,1
1,1.51,0,4,5,0,1,0,5,3.27,1.5,3,0,0,0,1
0,6.94,0,8,5,0,4,0,2,6.29,10.11,3,0,0,0,0
0,11.67,6,3,3,0,4,0,2,22.62,13.18,1,1,7,6,2
1,7.53,1,2,0,0,2,0,5,6.19,11.96,1,0,0,0,1
0,1.5,1,6,6,0,1,1,6,4.97,2.34,1,0,0,2,3
1,1.83,5,0,0,0,1,0,5,7.31,3.19,3,0,0,0,1
1,9.74,0,7,5,0,1,0,5,12.84,14.81,3,0,0,3,0
1,2.0,1,7,9,0,1,0,0,3.37,2.52,1,0,0,2,0
0,6.54,0,5,5,0,4,0,0,13.41,13.68,1,0,0,0,1
1,6.66,2,2,6,1,0,0,9,4.34,13.18,8,0,0,0,0
1,4.06,0,7,7,0,1,0,11,4.08,5.7,4,0,0,0,0
0,5.01,0,2,6,0,1,1,5,5.01,3.68,8,1,1,0,2
1,5.97,3,4,0,1,2,0,4,6.6,12.19,1,0,0,2,3
1,3.34,5,2,5,0,1,0,5,9.04,2.55,8,0,0,2,0
0,15.08,0,8,5,1,4,0,0,10.8,18.09,1,1,0,0,1
1,2.5,0,0,5,0,1,0,0,7.78,2.76,3,0,0,0,1
0,6.89,6,3,3,0,4,0,5,4.31,12.41,1,1,7,2,1
0,0.86,6,0,3,0,1,0,9,3.16,1.5,1,0,0,0,2
0,5.84,1,3,5,0,6,0,0,6.01,9.94,3,0,0,4,1
1,4.53,0,5,5,0,1,0,5,4.32,7.1,6,1,4,0,0
1,4.29,1,10,5,0,2,1,11,6.75,5.05,0,0,0,4,0
0,6.46,0,7,5,0,4,0,5,4.73,12.52,1,1,6,7,0
1,10.08,4,2,5,0,3,2,3,3.24,23.82,3,0,0,0,3
1,14.58,0,4,5,1,5,0,4,8.21,27.33,0,0,0,0,1
0,20.09,6,8,5,0,1,0,0,30.81,21.13,3,1,5,0,0
1,10.5,6,2,5,0,5,0,0,11.07,35.43,3,0,0,0,1
0,7.95,0,2,5,1,1,0,0,9.47,14.79,1,1,3,0,0
1,9.23,0,1,5,0,1,0,5,9.67,15.42,3,0,0,3,0
1,7.18,0,2,3,0,2,0,0,10.71,12.91,1,0,0,3,1
0,8.17,0,2,6,1,5,0,9,12.01,26.56,1,0,0,0,0
1,3.68,5,8,5,0,1,0,0,5.97,4.4,1,0,0,0,1
0,8.53,2,2,8,1,0,0,8,5.18,17.02,1,0,0,0,0
0,13.25,0,1,0,0,2,0,0,8.54,18.47,1,0,0,0,0
1,5.86,6,3,5,0,1,0,0,9.39,12.09,1,1,4,0,1
1,0.88,0,0,0,0,1,0,4,3.61,0.8,1,0,0,0,1
0,7.53,0,3,0,0,0,1,0,9.59,12.56,3,1,0,0,1
0,17.67,0,9,7,0,5,0,0,15.33,34.14,1,0,0,0,0
1,3.48,2,3,3,0,0,0,0,3.7,9.03,1,0,0,2,1
1,19.0,0,0,9,0,5,0,4,6.3,48.38,3,0,0,0,0
1,3.75,3,1,3,1,2,0,10,5.89,11.62,1,0,0,2,3
1,14.9,1,0,8,0,4,0,0,17.67,17.43,1,1,2,0,2
1,1.43,0,2,5,0,1,0,6,4.87,2.49,3,0,0,2,0
0,6.73,1,3,1,0,2,0,0,5.46,9.23,3,0,0,4,2
0,6.58,1,3,1,0,2,0,0,7.39,11.7,3,0,0,4,0
1,5.36,2,9,8,0,0,0,4,3.72,6.86,0,0,0,0,0
0,3.41,0,4,5,0,5,0,4,4.09,9.45,0,0,0,0,0
1,5.7,0,7,7,0,4,0,4,6.94,7.91,2,0,0,2,0
1,7.01,0,8,3,1,1,0,2,8.08,13.68,1,1,1,0,0
1,2.96,4,2,9,0,3,2,3,3.99,17.7,8,0,0,0,0
1,0.63,0,0,5,0,1,0,2,3.34,0.8,2,0,0,0,0
1,9.91,1,2,5,1,0,0,5,6.38,16.26,3,0,0,3,0
1,11.69,1,2,3,0,2,0,0,10.95,12.93,1,0,0,0,0
0,22.31,6,9,7,0,5,0,5,16.76,37.13,1,0,0,0,0
0,2.37,0,2,1,0,1,1,7,6.1,4.49,1,0,0,0,0
0,3.98,0,9,5,0,5,0,11,5.21,10.07,0,0,0,0,0
0,8.3,0,10,3,0,0,0,0,3.72,9.72,1,0,0,2,0
0,6.83,1,2,11,0,6,0,1,6.7,19.31,11,0,0,0,0
1,3.96,0,2,8,0,1,0,5,4.32,5.04,6,1,4,0,0
1,7.15,0,8,3,1,1,0,9,7.71,13.43,1,1,1,2,0
